,household_income_feeling,migration_want,planning_to_move12,prepared_to_move,why_no_leave
3999,2,1,0.0,,
4000,2,1,0.0,,
4001,2,1,0.0,,
4002,2,1,0.0,,
4003,3,1,0.0,,
4004,3,1,0.0,,
4005,3,1,0.0,,
4006,2,1,0.0,,
4007,3,1,0.0,,5
4008,3,1,0.0,,8
4009,2,1,0.0,,
4010,3,0,,,
4011,1,1,0.0,,
4012,2,1,0.0,,
4013,2,0,,,
4014,3,1,0.0,,3 4
4015,3,1,0.0,,3 4
4016,2,0,,,
4017,3,1,0.0,,
4018,2,1,0.0,,
4019,2,1,0.0,,
4020,4,1,0.0,,3 4
4021,4,1,0.0,,
4022,3,0,,,
4023,4,1,0.0,,
4024,2,0,,,
4025,2,1,1.0,0.0,1
4026,4,1,0.0,,1
4027,2,0,,,
4028,2,0,,,
4029,2,0,,,
4030,3,0,,,
4031,2,0,,,
4032,3,0,,,
4033,2,0,,,
4034,2,1,0.0,,
4035,1,1,0.0,,
4036,4,1,0.0,,3
4037,4,0,,,
4038,2,1,0.0,,1
4039,2,1,1.0,0.0,
4040,3,0,,,
4041,2,0,,,
4042,2,1,1.0,1.0,
4043,2,0,,,
4044,2,1,0.0,,
4045,2,1,1.0,0.0,
4046,2,1,0.0,,9
4047,2,0,,,
4048,1,0,,,
4049,2,0,,,
4050,1,0,,,
4051,2,0,,,
4052,1,1,0.0,,8
4053,2,0,,,
4054,1,0,,,
4055,4,1,0.0,,3 7
4056,2,0,,,
4057,1,0,,,
4058,2,0,,,
4059,2,0,,,
4060,3,1,0.0,,3 1
4061,4,0,,,
4062,2,1,0.0,,
4063,3,0,,,
4064,2,1,0.0,,1 3
4065,1,0,,,3 1
4066,1,1,0.0,,
4067,2,0,,,
4068,1,0,,,
4069,1,1,0.0,,
4070,1,0,,,
4071,4,0,,,
4072,4,0,,,
4073,4,0,,,
4074,4,0,,,
4075,2,1,0.0,,
4076,3,0,,,
4077,2,1,0.0,,
4078,1,1,0.0,,
4079,2,0,,,
4080,2,0,,,
4081,3,1,1.0,0.0,
4082,1,1,0.0,,
4083,1,99,,,4 7
4084,2,1,0.0,,1
4085,4,0,,,
4086,2,0,,,
4087,3,0,,,
4088,2,0,,,
4089,2,0,,,
4090,1,0,,,
4091,1,1,0.0,,
4092,2,0,,,
4093,4,0,,,
4094,1,0,,,
4095,2,0,,,
4096,2,0,,,
4097,3,1,0.0,,1 7
4098,1,1,0.0,,
4099,2,0,,,
4100,1,0,,,
4101,2,1,0.0,,9 1
4102,1,1,0.0,,
4103,1,0,,,
4104,1,0,,,9
4105,3,1,0.0,,
4106,2,0,,,
4107,3,1,0.0,,1 3 8
4108,1,0,,,
4109,4,1,0.0,,
4110,1,99,,,
4111,2,0,,,
4112,2,0,,,
4113,2,0,,,
4114,2,0,,,
4115,2,0,,,
4116,2,0,,,
4117,2,0,,,
4118,2,0,,,
4119,2,0,,,
4120,2,1,1.0,1.0,
4121,2,0,,,
4122,2,0,,,
4123,1,0,,,
4124,1,0,,,
4125,1,0,,,
4126,1,0,,,
4127,1,1,0.0,,
4128,1,0,,,
4129,2,1,0.0,,2 3 4
4130,2,1,0.0,,
4131,1,1,0.0,,
4132,1,1,0.0,,
4133,1,0,,,
4134,1,1,0.0,,
4135,1,1,0.0,,
4136,1,0,,,
4137,1,0,,,
4138,1,1,0.0,,
4139,2,1,0.0,,
4140,1,0,,,
4141,2,1,1.0,1.0,
4142,3,1,0.0,,
4143,3,1,1.0,1.0,
4144,2,0,,,
4145,2,0,,,
4146,2,0,,,
4147,2,0,,,
4148,4,1,0.0,,
4149,2,1,0.0,,
4150,2,0,,,
4151,2,0,,,
4152,2,1,0.0,,4
4153,2,0,,,
4154,2,0,,,
4155,1,0,,,
4156,1,0,,,
4157,1,0,,,
4158,2,1,0.0,,
4159,2,0,,,
4160,2,0,,,
4161,2,0,,,
4162,1,1,0.0,,99
4163,2,0,,,
4164,2,0,,,
4165,1,1,0.0,,
4166,2,0,,,
4167,2,0,,,
4168,3,0,,,
4169,2,1,0.0,,
4170,1,0,,,
4171,3,0,,,
4172,3,0,,,
4173,2,0,,,9
4174,3,0,,,9
4175,1,0,,,
4176,3,0,,,
4177,2,0,,,4
4178,1,0,,,
4179,3,0,,,
4180,3,0,,,
4181,2,0,,,
4182,2,0,,,
4183,2,0,,,
4184,2,0,,,
4185,2,0,,,
4186,2,0,,,
4187,1,0,,,
4188,1,1,0.0,,
4189,2,0,,,
4190,3,1,0.0,,
4191,3,1,0.0,,
4192,2,0,,,
4193,2,0,,,
4194,2,0,,,
4195,2,0,,,
4196,3,0,,,
4197,1,0,,,
4198,2,0,,,
4199,1,0,,,
4200,1,0,,,
4201,1,1,0.0,,
4202,2,0,,,
4203,3,0,,,
4204,2,1,1.0,1.0,
4205,3,1,1.0,0.0,
4206,2,1,1.0,1.0,
4207,2,0,,,
4208,4,1,0.0,,
4209,2,0,,,
4210,3,0,,,
4211,3,1,0.0,,
4212,2,1,0.0,,
4213,2,1,0.0,,
4214,2,1,0.0,,
4215,2,1,0.0,,
4216,2,0,,,
4217,1,0,,,
4218,1,1,0.0,,
4219,1,0,,,
4220,1,0,,,
4221,2,1,0.0,,
4222,2,0,,,
4223,2,1,1.0,1.0,
4224,2,1,0.0,,5
4225,1,1,1.0,1.0,
4226,1,0,,,
4227,1,0,,,
4228,3,1,0.0,,
4229,3,1,0.0,,
4230,2,0,,,
4231,3,1,1.0,0.0,
4232,2,1,0.0,,7
4233,3,1,0.0,,
4234,4,0,,,
4235,4,0,,,
4236,1,0,,,
4237,1,0,,,
4238,1,1,0.0,,1
4239,1,0,,,
4240,1,0,,,
4241,1,1,0.0,,
4242,1,0,,,
4243,1,0,,,
4244,1,0,,,
4245,1,0,,,
4246,1,1,99.0,,
4247,3,1,0.0,,1 2 3
4248,3,0,,,
4249,2,0,,,
4250,3,0,,,
4251,4,0,,,
4252,2,0,,,
4253,2,0,,,
4254,1,1,0.0,,
4255,2,0,,,
4256,2,0,,,
4257,1,0,,,
4258,2,0,,,
4259,2,0,,,
4260,3,0,,,
4261,2,0,,,
4262,2,0,,,
4263,1,0,,,
4264,99,1,1.0,1.0,
4265,2,0,,,
4266,1,0,,,
4267,2,0,,,
4268,2,0,,,
4269,2,0,,,
4270,99,99,,,
4271,2,0,,,1 5 7
4272,3,0,,,
4273,2,0,,,
4274,2,0,,,2 1
4275,2,1,1.0,0.0,1
4276,2,0,,,
4277,2,1,0.0,,
4278,2,0,,,
4279,3,0,,,
4280,2,0,,,
4281,2,0,,,
4282,1,0,,,
4283,2,0,,,
4284,2,0,,,
4285,2,0,,,
4286,2,0,,,
4287,2,0,,,
4288,2,0,,,
4289,2,0,,,
4290,2,0,,,
4291,2,0,,,
4292,2,1,0.0,,
4293,1,1,99.0,,
4294,3,0,,,
4295,2,1,0.0,,
4296,2,0,,,
4297,2,0,,,
4298,2,0,,,
4299,2,0,,,
4300,2,1,0.0,,1 3 7
4301,3,0,,,
4302,3,0,,,
4303,3,0,,,
4304,2,0,,,
4305,2,1,0.0,,
4306,3,0,,,
4307,3,1,0.0,,1
4308,3,0,,,
4309,2,0,,,
4310,2,0,,,
4311,2,0,,,
4312,2,1,1.0,1.0,
4313,2,0,,,
4314,2,1,0.0,,
4315,3,0,,,3 1
4316,3,1,0.0,,4 1 2
4317,1,0,,,
4318,2,0,,,
4319,2,0,,,
4320,1,0,,,
4321,1,0,,,
4322,1,1,1.0,0.0,
4323,1,0,,,
4324,1,0,,,
4325,2,0,,,
4326,2,0,,,
4327,1,0,,,
4328,2,0,,,
4329,2,1,0.0,,
4330,1,0,,,
4331,4,1,0.0,,2 1
4332,1,0,,,
4333,1,0,,,
4334,1,0,,,
4335,2,1,0.0,,
4336,1,0,,,
4337,4,0,,,
4338,3,1,1.0,0.0,
4339,2,0,,,
4340,2,0,,,
4341,3,0,,,
4342,2,0,,,
4343,2,0,,,1 2 3
4344,3,1,1.0,0.0,1 2 3
4345,2,1,0.0,,3 1
4346,3,1,1.0,0.0,7 4
4347,3,1,0.0,,
4348,3,0,,,
4349,2,1,0.0,,3 2
4350,3,1,0.0,,
4351,1,0,,,7
4352,1,0,,,
4353,2,1,0.0,,8
4354,2,99,,,
4355,3,1,0.0,,6 7
4356,3,1,0.0,,3
4357,2,1,1.0,1.0,
4358,2,0,,,
4359,1,0,,,
4360,1,0,,,
4361,3,1,0.0,,
4362,3,0,,,
4363,2,0,,,
4364,4,0,,,
4365,4,1,1.0,1.0,
4366,4,0,,,
4367,4,0,,,
4368,4,0,,,
4369,2,0,,,
4370,2,1,0.0,,7
4371,1,0,,,
4372,2,1,1.0,0.0,
4373,2,0,,,
4374,1,0,,,
4375,2,0,,,
4376,2,0,,,
4377,2,0,,,
4378,2,0,,,
4379,2,1,0.0,,
4380,2,0,,,
4381,2,1,0.0,,
4382,2,0,,,
4383,2,1,1.0,1.0,
4384,1,99,,,
4385,1,99,,,
4386,2,1,0.0,,
4387,2,0,,,
4388,4,1,99.0,,
4389,4,0,,,
4390,4,0,,,
4391,1,0,,,
4392,1,0,,,
4393,1,0,,,
4394,3,0,,,
4395,2,0,,,
4396,2,0,,,
4397,4,0,,,
4398,4,1,0.0,,
4399,3,0,,,
4400,2,1,1.0,0.0,2
4401,3,0,,,
4402,3,0,,,
4403,3,0,,,
4404,3,0,,,
4405,4,0,,,
4406,2,0,,,
4407,3,1,1.0,0.0,
4408,3,0,,,
4409,2,1,0.0,,
4410,3,0,,,
4411,3,1,0.0,,
4412,2,0,,,
4413,3,0,,,
4414,4,1,0.0,,3 2
4415,4,1,1.0,1.0,2 6
4416,2,0,,,
4417,4,1,0.0,,1 5 3
4418,4,0,,,
4419,1,0,,,
4420,3,1,1.0,1.0,
4421,4,0,,,
4422,3,1,0.0,,1 2 3
4423,4,0,,,9
4424,3,0,,,
4425,2,0,,,
4426,3,0,,,
4427,3,1,0.0,,4 9
4428,3,0,,,
4429,1,0,,,
4430,1,1,0.0,,
4431,1,0,,,
4432,1,0,,,
4433,2,1,0.0,,
4434,3,1,0.0,,1
4435,2,1,0.0,,
4436,2,0,,,9
4437,2,0,,,
4438,2,1,0.0,,3
4439,1,1,0.0,,
4440,1,1,0.0,,
4441,1,0,,,
4442,2,0,,,2 7
4443,2,1,0.0,,
4444,2,0,,,
4445,3,0,,,
4446,3,0,,,
4447,2,0,,,4 3 7
4448,2,0,,,
4449,2,0,,,
4450,2,0,,,
4451,3,0,,,
4452,3,0,,,
4453,3,0,,,
4454,2,0,,,
4455,2,0,,,
4456,2,0,,,
4457,2,0,,,
4458,2,0,,,
4459,1,0,,,
4460,2,0,,,
4461,1,0,,,
4462,3,1,1.0,0.0,5
4463,2,0,,,
4464,1,0,,,7 6
4465,3,0,,,
4466,1,0,,,
4467,2,0,,,
4468,2,1,0.0,,3
4469,2,1,0.0,,3
4470,2,0,,,
4471,2,1,0.0,,1
4472,2,1,99.0,,
4473,2,0,,,
4474,2,0,,,
4475,2,0,,,
4476,3,1,0.0,,3 4 1
4477,2,1,0.0,,
4478,2,0,,,
4479,2,0,,,
4480,3,0,,,
4481,3,0,,,
4482,3,0,,,
4483,3,0,,,
4484,2,0,,,
4485,3,0,,,
4486,2,0,,,
4487,2,1,0.0,,
4488,2,0,,,
4489,2,0,,,
4490,2,0,,,
4491,2,0,,,
4492,2,0,,,
4493,2,0,,,
4494,2,1,0.0,,
4495,1,0,,,
4496,1,1,1.0,0.0,
4497,1,0,,,
4498,99,1,1.0,0.0,1
4499,2,1,1.0,0.0,
4500,1,0,,,
4501,1,0,,,
4502,2,0,,,1
4503,2,0,,,
4504,3,0,,,
4505,3,1,0.0,,
4506,2,0,,,
4507,1,0,,,
4508,2,0,,,
4509,2,0,,,
4510,1,0,,,
4511,1,1,0.0,,
4512,3,0,,,
4513,3,1,0.0,,
4514,3,0,,,
4515,1,0,,,
4516,1,0,,,
4517,2,0,,,
4518,1,0,,,
4519,2,0,,,
4520,2,0,,,
4521,1,1,0.0,,
4522,2,0,,,
4523,2,0,,,
4524,3,1,0.0,,
4525,3,0,,,
4526,3,1,0.0,,
4527,2,0,,,
4528,2,0,,,3
4529,4,1,0.0,,
4530,2,1,0.0,,
4531,2,0,,,
4532,2,1,0.0,,1 2
4533,2,0,,,
4534,2,0,,,
4535,3,0,,,9
4536,3,1,1.0,0.0,
4537,3,0,,,
4538,3,0,,,
4539,1,0,,,
4540,3,0,,,
4541,2,0,,,
4542,2,99,,,
4543,3,0,,,
4544,3,1,0.0,,
4545,1,0,,,
4546,1,0,,,
4547,1,1,0.0,,
4548,3,1,1.0,0.0,
4549,2,1,0.0,,8
4550,4,1,1.0,1.0,
4551,2,0,,,3 6
4552,4,1,0.0,,
4553,2,0,,,
4554,3,1,0.0,,3 6 7
4555,2,0,,,
4556,2,1,0.0,,
4557,3,0,,,
4558,3,0,,,
4559,2,0,,,
4560,2,1,0.0,,4
4561,3,1,0.0,,
4562,2,0,,,
4563,3,1,0.0,,
4564,2,0,,,
4565,3,1,0.0,,
4566,2,0,,,
4567,3,1,0.0,,
4568,3,0,,,
4569,3,0,,,
4570,2,0,,,
4571,2,0,,,
4572,2,1,0.0,,
4573,2,1,0.0,,
4574,2,0,,,
4575,1,0,,,
4576,2,1,0.0,,2 7
4577,1,0,,,
4578,99,0,,,
4579,4,0,,,
4580,4,1,0.0,,
4581,1,1,0.0,,
4582,2,0,,,
4583,2,1,0.0,,
4584,4,1,1.0,1.0,
4585,2,1,0.0,,
4586,2,1,0.0,,
4587,4,1,1.0,0.0,
4588,3,1,0.0,,1 4
4589,2,1,0.0,,
4590,2,1,0.0,,
4591,3,1,1.0,0.0,
4592,2,1,0.0,,8
4593,3,0,,,
4594,2,99,,,
4595,1,1,1.0,1.0,4
4596,2,0,,,9
4597,2,0,,,
4598,3,1,0.0,,4
4599,2,1,0.0,,
4600,3,0,,,
4601,3,0,,,
4602,3,1,0.0,,
4603,2,0,,,
4604,3,1,0.0,,
4605,2,0,,,
4606,3,1,0.0,,
4607,1,0,,,
4608,2,0,,,
4609,2,0,,,
4610,2,1,0.0,,
4611,2,0,,,
4612,2,1,0.0,,
4613,2,0,,,
4614,2,1,0.0,,
4615,2,1,0.0,,
4616,2,1,0.0,,
4617,2,1,0.0,,
4618,2,1,0.0,,
4619,1,0,,,
4620,3,1,0.0,,
4621,3,1,0.0,,3
4622,2,0,,,
4623,3,0,,,
4624,2,1,0.0,,
4625,3,1,0.0,,
4626,3,0,,,
4627,2,99,,,
4628,2,1,0.0,,
4629,3,1,0.0,,
4630,2,0,,,
4631,2,1,0.0,,
4632,3,0,,,
4633,2,1,0.0,,
4634,4,1,0.0,,
4635,4,0,,,
4636,4,1,0.0,,
4637,3,1,1.0,0.0,1 4 6
4638,4,1,0.0,,4
4639,2,1,0.0,,3 4
4640,2,1,0.0,,1 3 4
4641,2,0,,,
4642,2,0,,,
4643,2,1,0.0,,
4644,2,1,0.0,,3 4
4645,2,0,,,
4646,2,0,,,8
4647,3,1,1.0,0.0,4 1
4648,2,0,,,
4649,4,0,,,
4650,3,0,,,
4651,2,0,,,
4652,3,1,0.0,,
4653,2,0,,,
4654,2,0,,,
4655,2,1,0.0,,99
4656,2,0,,,
4657,2,0,,,
4658,2,1,0.0,,6
4659,2,1,99.0,,
4660,2,0,,,
4661,2,1,0.0,,
4662,2,1,1.0,0.0,
4663,2,0,,,
4664,3,1,0.0,,
4665,3,0,,,
4666,2,1,0.0,,2 4
4667,3,0,,,
4668,3,1,0.0,,
4669,3,1,0.0,,4
4670,2,1,0.0,,3
4671,4,0,,,
4672,4,0,,,
4673,4,1,0.0,,
4674,2,1,0.0,,
4675,3,1,0.0,,
4676,2,0,,,
4677,1,1,1.0,1.0,8
4678,2,99,,,
4679,1,0,,,
4680,1,1,0.0,,7
4681,1,0,,,
4682,2,0,,,2 1 3
4683,3,0,,,
4684,2,1,0.0,,
4685,2,1,0.0,,
4686,1,0,,,
4687,3,0,,,
4688,2,0,,,
4689,2,0,,,
4690,2,0,,,
4691,2,0,,,
4692,1,0,,,
4693,1,1,0.0,,5
4694,1,0,,,
4695,2,0,,,
4696,3,1,0.0,,
4697,1,1,1.0,1.0,
4698,1,0,,,
4699,99,1,0.0,,
4700,1,1,0.0,,99
4701,1,0,,,
4702,1,1,0.0,,
4703,1,1,0.0,,
4704,2,0,,,
4705,2,0,,,
4706,3,1,0.0,,1 2 3
4707,2,1,0.0,,
4708,2,0,,,
4709,2,0,,,
4710,2,99,,,
4711,3,1,1.0,99.0,
4712,2,1,0.0,,
4713,2,0,,,
4714,3,0,,,
4715,2,1,0.0,,
4716,3,1,0.0,,
4717,2,0,,,
4718,2,99,,,
4719,3,99,,,
4720,1,1,0.0,,
4721,3,0,,,1 7
4722,2,1,0.0,,1
4723,3,0,,,
4724,2,1,0.0,,
4725,3,1,0.0,,
4726,2,1,0.0,,1 7
4727,2,1,0.0,,
4728,2,1,1.0,1.0,
4729,2,1,0.0,,7
4730,2,1,1.0,1.0,
4731,3,0,,,
4732,2,0,,,
4733,3,0,,,
4734,1,0,,,
4735,2,0,,,
4736,2,0,,,
4737,2,0,,,
4738,2,0,,,
4739,2,1,0.0,,
4740,1,0,,,
4741,1,0,,,
4742,1,0,,,
4743,2,0,,,
4744,1,1,0.0,,1 3 4
4745,2,1,0.0,,1 2
4746,2,1,0.0,,7
4747,4,0,,,
4748,2,1,1.0,1.0,
4749,2,1,1.0,1.0,
4750,1,0,,,
4751,4,1,1.0,0.0,
4752,4,0,,,
4753,4,1,0.0,,
4754,1,0,,,
4755,4,0,,,
4756,2,0,,,
4757,2,0,,,
4758,3,0,,,
4759,2,0,,,
4760,3,0,,,
4761,2,0,,,
4762,2,0,,,
4763,2,0,,,
4764,1,0,,,
4765,2,0,,,
4766,2,0,,,
4767,2,0,,,
4768,1,0,,,
4769,1,1,0.0,,
4770,1,0,,,
4771,2,0,,,
4772,1,0,,,
4773,1,1,0.0,,
4774,1,0,,,
4775,2,1,1.0,0.0,
4776,2,0,,,1 4 7
4777,3,1,1.0,1.0,
4778,2,1,0.0,,
4779,3,1,0.0,,
4780,3,0,,,
4781,3,0,,,
4782,3,0,,,
4783,3,0,,,
4784,3,1,1.0,0.0,
4785,3,0,,,4 7 2
4786,4,0,,,99
4787,4,1,0.0,,3 5 7
4788,4,0,,,1 5
4789,3,1,0.0,,7 6 3
4790,2,0,,,
4791,2,0,,,
4792,2,0,,,
4793,2,1,0.0,,
4794,2,0,,,
4795,2,0,,,
4796,1,0,,,
4797,2,0,,,
4798,3,0,,,
4799,1,0,,,
4800,2,0,,,
4801,2,0,,,
4802,1,0,,,
4803,2,0,,,
4804,2,0,,,
4805,2,0,,,
4806,2,0,,,
4807,2,0,,,
4808,2,0,,,
4809,2,1,0.0,,
4810,2,0,,,
4811,2,0,,,
4812,3,0,,,
4813,2,0,,,
4814,2,0,,,
4815,2,0,,,
4816,2,1,0.0,,
4817,2,1,0.0,,
4818,2,1,0.0,,1 4
4819,2,1,0.0,,
4820,2,0,,,
4821,2,0,,,1 2
4822,2,0,,,
4823,2,1,0.0,,
4824,2,1,0.0,,
4825,2,1,1.0,0.0,
4826,2,0,,,1
4827,2,0,,,
4828,2,1,0.0,,
4829,1,1,0.0,,
4830,2,1,0.0,,
4831,3,0,,,
4832,3,1,0.0,,
4833,2,0,,,
4834,3,0,,,
4835,3,0,,,3
4836,3,0,,,
4837,3,0,,,
4838,3,1,0.0,,
4839,2,1,0.0,,6
4840,2,0,,,
4841,2,1,0.0,,4
4842,3,1,0.0,,4
4843,3,0,,,
4844,4,1,0.0,,
4845,3,1,1.0,0.0,4
4846,2,1,1.0,1.0,3
4847,4,0,,,
4848,3,0,,,
4849,3,1,0.0,,
4850,3,0,,,
4851,2,0,,,
4852,3,0,,,
4853,3,1,0.0,,4 7
4854,2,0,,,
4855,4,1,0.0,,3 4 5
4856,3,1,1.0,0.0,
4857,2,1,0.0,,99
4858,1,0,,,1 5
4859,2,0,,,
4860,1,1,0.0,,
4861,1,0,,,
4862,2,0,,,
4863,2,1,0.0,,4
4864,2,1,0.0,,
4865,4,1,1.0,0.0,1
4866,1,0,,,
4867,1,1,1.0,1.0,
4868,1,0,,,
4869,1,0,,,
4870,99,1,1.0,1.0,
4871,1,1,0.0,,
4872,4,1,0.0,,
4873,3,1,0.0,,3
4874,4,1,0.0,,
4875,4,1,0.0,,
4876,2,1,1.0,0.0,
4877,3,1,1.0,1.0,2 3 1
4878,2,1,1.0,0.0,3
4879,2,1,0.0,,
4880,4,0,,,
4881,3,1,0.0,,
4882,2,0,,,
4883,3,1,0.0,,7 1 4
4884,3,0,,,
4885,2,0,,,
4886,2,0,,,
4887,2,1,0.0,,6
4888,2,0,,,
4889,2,0,,,
4890,3,1,1.0,1.0,
4891,2,0,,,
4892,2,1,0.0,,
4893,3,0,,,
4894,1,0,,,
4895,1,1,0.0,,1
4896,2,1,0.0,,
4897,2,0,,,
4898,2,1,0.0,,
4899,2,1,0.0,,
4900,2,1,0.0,,3 1 4
4901,2,1,0.0,,7
4902,2,1,0.0,,7
4903,2,1,0.0,,
4904,2,1,0.0,,1
4905,2,1,0.0,,1
4906,2,1,0.0,,
4907,2,1,0.0,,3 4
4908,3,1,0.0,,3 4 5
4909,1,1,0.0,,
4910,2,1,0.0,,1 3
4911,3,1,0.0,,1
4912,2,0,,,
4913,2,0,,,99
4914,2,1,0.0,,99
4915,4,1,1.0,0.0,
4916,2,1,0.0,,3 4
4917,2,0,,,6
4918,1,99,,,
4919,2,1,0.0,,7
4920,1,0,,,
4921,2,1,1.0,0.0,
4922,3,1,1.0,0.0,
4923,2,0,,,
4924,2,0,,,
4925,2,0,,,
4926,2,1,0.0,,3
4927,2,1,0.0,,4
4928,2,1,0.0,,
4929,1,1,1.0,1.0,
4930,4,1,0.0,,4
4931,4,0,,,
4932,4,0,,,
4933,4,0,,,
4934,2,1,0.0,,5 3 4
4935,4,0,,,
4936,2,1,0.0,,
4937,2,0,,,4
4938,3,1,0.0,,5
4939,2,1,0.0,,
4940,3,1,0.0,,
4941,2,1,0.0,,
4942,2,1,1.0,1.0,
4943,1,0,,,
4944,2,0,,,
4945,1,1,0.0,,
4946,2,1,1.0,0.0,
4947,1,0,,,
4948,2,0,,,
4949,2,0,,,
4950,2,0,,,
4951,3,0,,,
4952,2,1,0.0,,6
4953,1,0,,,
4954,2,0,,,
4955,2,1,1.0,1.0,
4956,1,0,,,
4957,2,0,,,
4958,2,1,0.0,,
4959,4,1,0.0,,
4960,2,1,0.0,,2 4 5
4961,2,0,,,
4962,4,1,0.0,,
4963,3,1,0.0,,
4964,3,99,,,
4965,1,1,1.0,1.0,
4966,2,0,,,
4967,2,0,,,4 5
4968,2,0,,,
4969,2,0,,,
4970,2,0,,,
4971,3,0,,,
4972,2,0,,,
4973,1,0,,,
4974,3,1,1.0,1.0,
4975,2,1,0.0,,
4976,3,0,,,
4977,4,1,0.0,,3
4978,3,0,,,
4979,2,0,,,
4980,2,0,,,99 9
4981,2,0,,,
4982,3,1,1.0,0.0,1 2
4983,2,1,0.0,,
4984,2,0,,,
4985,3,0,,,
4986,2,0,,,
4987,2,1,0.0,,
4988,2,0,,,
4989,2,1,0.0,,1 3 7
4990,2,1,0.0,,1 6
4991,3,0,,,1 6
4992,2,1,0.0,,
4993,2,0,,,
4994,2,0,,,
4995,3,1,0.0,,
4996,2,0,,,
4997,2,0,,,
